Period,Region,Channel,SKU ID,Manufacturer,%,Curr $ Vol,YAGO $ Vol,Curr Vol,YAGO Vol,Curr Avg AC Dist,YAGO Avg AC Dist,Curr $SPPD,YAGO $SPPD,Curr Avg Price/Unit,YAGO Avg Price/Unit,Curr Avg Regular Unit Price,YAGO Avg Regular Unit Price,Curr Avg TPR Unit Price,YAGO Avg TPR Unit Price,Curr % Vold Sold (Any TPR),YAGO % Vol Sold (Any TPR)
05/01/2021,Maritimes,WC+GM+TRU,6022940860,AO MANUF.,-0.008,399940.1313,359097.7931,125965.3454,112567.1493,61.79193499,63.92269137,4571.892937,4009.373253,2.258601762,2.265704283,2.272806804,2.265704283,2.109448815,2.301216889,0.063922691,0.035512606
05/01/2021,Maritimes,WC+GM+TRU,5677925176,AO MANUF.,-0.008,238680.9373,205890.7274,53189.36124,46705.46958,50.42790097,49.00739672,3353.810541,2983.769183,3.189032047,3.132211877,3.302672387,3.189032047,2.826803463,2.855213548,0.17046051,0.120742861
05/01/2021,Maritimes,WC+GM+TRU,4150080502,A,0.005,230416.8327,221883.9244,54501.11233,51651.09858,71.51106107,71.51106107,2388.171477,2301.017371,3.150956128,3.20309961,3.501062365,3.493613296,2.890238718,2.964729407,0.424596925,0.417147856
05/01/2021,Maritimes,WC+GM+TRU,5700000940,G,0.005,218038.2272,226891.753,45921.926,46566.14743,69.41106381,69.41106381,2262.366861,2352.022819,3.434401595,3.521165425,3.680232446,3.607929254,3.022273403,3.043964361,0.274752128,0.108454787
05/01/2021,Maritimes,WC+GM+TRU,5700000912,G,0.005,209473.9142,143009.9285,48540.02456,31955.1185,65.07287232,63.62680849,2320.932446,1621.037553,3.123497872,3.239182978,3.456092552,3.325946808,2.848745744,3.029503723,0.397667553,0.216909574
05/01/2021,Maritimes,WC+GM+TRU,2100002685,AO MANUF.,-0.008,174032.0369,170086.6684,38454.95784,37629.26652,40.20757742,39.48958497,3113.933273,3091.675507,3.252505817,3.245325892,3.259685741,3.266865666,2.161157287,1.78780121,0.007179925,0.007179925
05/01/2021,Maritimes,WC+GM+TRU,5677925177,AO MANUF.,-0.008,164570.3324,149663.3731,36774.13751,34076.63986,49.54147933,49.54147933,2386.606917,2174.081151,3.216606194,3.151986873,3.338664911,3.223786118,2.871969816,2.836070193,0.193857963,0.136418566
05/01/2021,Maritimes,WC+GM+TRU,77034303816,AO MANUF.,-0.008,136577.9606,137875.373,39379.73212,42147.59304,50.25947178,50.25947178,1937.861633,1957.24743,2.491433815,2.347835325,2.491433815,2.390914872,1.838060682,2.161157287,0,0.136418566
05/01/2021,Maritimes,WC+GM+TRU,5700000060,G,0.005,128874.6545,83025.03173,36661.33324,24126.85196,47.72010637,39.04372339,1965.200744,1541.504042,2.54507234,2.487229787,2.552302659,2.530611701,1.626821808,1.641282446,0.007230319,0.036151596
05/01/2021,Maritimes,WC+GM+TRU,5700000913,G,0.005,128142.2232,115128.3718,43944.43371,39032.87792,62.90377658,65.07287232,1471.369946,1286.273776,2.111253191,2.132944148,2.140174468,2.132944148,1.981107446,1.402681915,0.144606383,0
05/01/2021,Maritimes,WC+GM+TRU,5620078067,A,0.005,120415.8608,97557.81642,28038.88516,22391.56877,65.89893259,62.93718281,1352.038774,1153.601539,3.176476638,3.22830726,3.546695361,3.56150411,2.924727907,2.976558528,0.436858092,0.429453718
05/01/2021,Maritimes,WC+GM+TRU,5972100003,B,0.013,115253.4721,123167.8797,36865.1538,41040.02167,68.51065228,68.51065228,1201.791025,1289.570299,2.233732725,2.140957884,2.39787283,2.297961462,1.998227358,1.969681253,0.299734104,0.342553261
05/01/2021,Maritimes,WC+GM+TRU,5620080506,A,0.005,92033.86283,81507.54348,12776.13556,10922.95688,58.76111562,57.29208773,1151.717866,1048.1514,5.288500406,5.479474032,5.677792797,5.810005307,4.546641321,4.759650365,0.249734741,0.235044462
05/01/2021,Maritimes,WC+GM+TRU,62287170111,G,0.005,61205.61177,64446.13669,11893.40069,12594.8689,63.11779403,63.11779403,697.8819726,729.4408696,3.693825446,3.672308016,3.822930025,3.700997922,3.148717225,3.127199795,0.136277055,0.04303486
05/01/2021,Maritimes,WC+GM+TRU,62178703643,L,-0.009,48160.09887,36878.41574,6072.406546,4615.653095,22.69528258,19.85837226,1504.980926,1339.021672,5.624174715,5.66672837,5.638359267,5.695097473,5.297930028,4.120612244,0.028369103,0.014184552
05/01/2021,Maritimes,WC+GM+TRU,5620083923,A,0.005,48756.36703,45186.40378,11616.28807,10396.1365,56.3717447,59.33867863,640.8577292,565.2009139,3.115280628,3.22654065,3.545486048,3.627076731,2.900177918,2.966933931,0.496961434,0.452457425
05/01/2021,Maritimes,WC+GM+TRU,5700000925,G,0.005,44083.64223,55888.24266,5343.142559,6418.000029,30.42049444,43.4578492,1047.334166,927.1007829,5.975454265,6.308631109,6.076855913,6.308631109,3.49835686,3.867748579,0.028971899,0
05/01/2021,Maritimes,WC+GM+TRU,5900000624,AO MANUF.,-0.008,40846.16235,60115.56781,12041.67019,18319.9965,35.96246025,49.62819515,812.0323525,867.4145413,2.438254805,2.359137392,2.474217265,2.380714869,1.481653362,1.244301125,0.021577476,0.014384984
05/01/2021,Maritimes,WC+GM+TRU,6840000131,AO MANUF.,-0.008,40683.61203,0,10009.79119,0,42.4357031,0,692.6369844,0,2.920151772,0,3.315738835,0,2.344752408,0,0.294892174,0
05/01/2021,Maritimes,WC+GM+TRU,5620093161,A,0.005,41851.57004,55794.67605,10999.16582,14788.68218,37.82840763,55.63001121,814.4233642,746.9256172,2.818587235,2.79633523,2.907595253,2.885343248,2.410633819,2.558980516,0.126094692,0.20026804
05/01/2021,Maritimes,WC+GM+TRU,14973377000,E,0.013,40637.14149,33013.94114,7221.70737,5683.634998,53.13877676,52.4007382,564.5995031,462.750181,4.155157127,4.288004069,4.398709854,4.457752939,3.653290902,3.815659387,0.243552727,0.199270413
05/01/2021,Maritimes,WC+GM+TRU,5700003603,G,0.005,32850.62043,31350.14475,10690.42882,10178.4845,52.29934862,55.98240134,463.3280321,411.765294,2.26139437,2.268760475,2.283492686,2.290858792,2.165634999,1.406926139,0.110491582,0.014732211
05/01/2021,Maritimes,WC+GM+TRU,5620078068,A,0.005,33065.86896,34321.09563,7986.983176,8090.328161,55.82137845,58.08440731,447.3253706,442.7993129,3.122979822,3.198414117,3.477521009,3.537868445,2.934394084,2.964567802,0.490322919,0.445062342
05/01/2021,Maritimes,WC+GM+TRU,5620081879,A,0.005,31700.50822,50044.62013,4434.782215,6737.036905,35.45411875,52.04966369,672.1195703,724.9235769,5.393552107,5.604768134,5.695289288,5.97439618,4.209233672,4.865512041,0.15086859,0.248933174
05/01/2021,Maritimes,WC+GM+TRU,5700000677,G,0.005,30153.15261,31502.62313,5176.898903,5448.708193,55.24579079,58.92884351,403.6625781,393.3500304,4.287073366,4.257608944,4.382832736,4.382832736,3.638856087,3.660954403,0.095759371,0.125223792
05/01/2021,Maritimes,WC+GM+TRU,5620099629,A,0.005,28470.4117,23827.43083,7054.615288,5498.405778,33.94543284,40.73451941,636.6654515,443.5536558,3.047545526,3.266304982,3.409630143,3.545411875,2.889133506,3.040002097,0.528040066,0.414888624
05/01/2021,Maritimes,WC+GM+TRU,6810000313,AO MANUF.,-0.008,26496.27114,32721.86713,7686.354447,9241.473362,46.81449226,47.5459687,413.2841895,501.0613624,2.523593723,2.589426603,2.874702415,2.772295713,2.296836026,2.267576969,0.446200629,0.263331519
05/01/2021,Maritimes,WC+GM+TRU,5700000898,G,0.005,26372.8673,23620.1537,2851.419415,2633.382694,27.25459012,21.36170577,716.7220592,822.7939775,6.813647531,6.607396579,6.813647531,6.607396579,0,3.381042397,0,0
05/01/2021,Maritimes,WC+GM+TRU,69567600303,AO MANUF.,-0.008,21900.40466,17356.473,4484.682063,3524.253495,45.35153937,43.15711005,352.5716448,296.2479588,3.569605035,3.598864092,3.898769433,3.767103674,2.743036656,2.786925242,0.204813404,0.117036231
05/01/2021,Maritimes,WC+GM+TRU,6720000204,AO MANUF.,-0.008,20134.62053,19804.72465,5725.266108,5975.431051,24.87019901,25.60167545,585.9126296,567.6257186,2.574797074,2.421187021,2.582111839,2.523593723,1.448323354,2.209058853,0.007314764,0.226757697
05/01/2021,Maritimes,WC+GM+TRU,6810004768,AO MANUF.,-0.008,19670.86447,22300.52227,4312.785099,5143.742337,24.87019901,24.87019901,572.0145773,662.717656,3.335532573,3.174607756,3.415994982,3.350162102,2.179799796,2.969794353,0.043888586,0.343793928
05/01/2021,Maritimes,WC+GM+TRU,5620094201,A,0.005,19654.40562,23976.79073,4994.504686,5754.882381,39.22583351,55.0670355,374.9084472,328.8935271,2.972111231,3.14561011,3.2964787,3.485064439,2.843872929,2.934394084,0.543126925,0.46769263
05/01/2021,Maritimes,WC+GM+TRU,69567600801,AO MANUF.,-0.008,18924.02702,0,6336.048936,0,27.06462834,0,509.8390797,0,2.18711456,0,2.18711456,0,1.477582412,0,0.007314764,0
05/01/2021,Maritimes,WC+GM+TRU,5700000953,G,0.005,17990.23931,40406.03478,4494.060928,9785.134465,12.52237925,30.93764284,1048.196804,964.223202,2.946442176,3.042201546,3.137960917,3.204255866,1.716302567,2.688628485,0.095759371,0.228349269
05/01/2021,Maritimes,WC+GM+TRU,5620077378,A,0.005,18304.13173,16798.4632,4403.854154,3933.144152,46.01492008,46.01492008,299.474152,275.3351775,3.138066681,3.221044405,3.522781586,3.62084617,2.941937513,2.98719809,0.505409778,0.47523606
05/01/2021,Maritimes,WC+GM+TRU,5835300200,F,0.035,18829.58949,18098.2482,3982.38186,4065.637229,24.4868735,26.93556085,631.7613362,547.6897372,3.860763721,3.632219569,3.975035798,3.681193316,3.232267301,3.509785201,0.130596659,0.220381861
05/01/2021,Maritimes,WC+GM+TRU,4150082085,A,0.005,17697.80973,19873.59882,4569.621018,4690.240456,40.97968087,52.57770376,334.0230592,289.9505722,2.992289905,3.27837447,3.409818729,3.680439263,2.845381615,3.015485951,0.572169129,0.471652931
05/01/2021,Maritimes,WC+GM+TRU,65527300063,D,0.009,17179.15964,8414.380009,2904.565439,1328.166224,45.49607859,21.55077407,299.3163065,309.6926052,4.717224991,5.060441023,5.20411285,5.188149313,4.126574146,4.541626091,0.359179568,0.159635363
05/01/2021,Maritimes,WC+GM+TRU,11210000155,B,0.013,15732.09895,6831.455942,2493.282385,1239.3688,20.66890525,7.655150091,572.6052268,662.9359979,4.830399708,4.2179877,4.891640908,4.424676753,3.773988995,3.659161744,0.045930901,0.206689052
05/01/2021,Maritimes,WC+GM+TRU,85849500099,AO MANUF.,-0.008,15380.26229,20975.86315,4749.07905,6037.197982,3.820044281,5.348061994,2897.885592,3043.047274,2.475388694,2.651110731,2.49830896,2.651110731,2.162145063,0,0.061120708,0
05/01/2021,Maritimes,WC+GM+TRU,65527300064,D,0.009,15786.3411,6126.805251,2636.378028,963.3994186,42.30337132,21.55077407,295.3254225,225.0858625,4.781079136,5.076404559,5.196131082,5.220076386,4.19841006,4.461808409,0.335234263,0.151653595
