Period,Region,Channel,SKU ID,Manufacturer,%,Curr $ Vol,YAGO $ Vol,Curr Vol,YAGO Vol,Curr Avg AC Dist,YAGO Avg AC Dist,Curr $SPPD,YAGO $SPPD,Curr Avg Price/Unit,YAGO Avg Price/Unit,Curr Avg Regular Unit Price,YAGO Avg Regular Unit Price,Curr Avg TPR Unit Price,YAGO Avg TPR Unit Price,Curr % Vold Sold (Any TPR),YAGO % Vol Sold (Any TPR)
12/01/2021,Ontario,GB+DR+MM,5700000912,G,0.00633,3317372.729,2960745.162,801075.1427,698824.7111,99.27127008,99.27127008,34108.3803,30530.52092,4.226704592,4.339280259,4.359748562,4.431387623,3.868509288,3.960616652,0.276322092,0.204683031
12/01/2021,Ontario,GB+DR+MM,4150080502,A,0.020045,3603713.707,3426560.287,928222.1247,861922.7415,110.506567,111.64581,36972.99098,35127.41739,4.42026268,4.534186976,4.9670993,5.081023596,4.032920074,4.260768665,0.660760916,0.763292782
12/01/2021,Ontario,GB+DR+MM,5700000940,G,0.00633,2543204.059,2660070.906,577539.781,592419.214,99.27127008,99.27127008,26259.80947,27495.07157,4.503026684,4.595134048,4.707709715,4.758880473,3.960616652,4.032255712,0.276322092,0.225151334
12/01/2021,Ontario,GB+DR+MM,5620078067,A,0.020045,1979417.552,1695000.99,503040.7031,429304.3419,104.8103522,103.6711092,21494.0969,18664.21739,4.477224828,4.500009687,5.024061448,4.9670993,4.067097363,4.237983806,0.649368486,0.729115494
12/01/2021,Ontario,GB+DR+MM,5620080506,A,0.020045,1488121.305,1466381.131,204169.4268,200640.0522,95.69640853,96.83565149,17767.63318,17251.55612,8.305081169,8.327866028,8.441790324,8.396220606,6.869635041,6.140519547,0.102531866,0.034177289
12/01/2021,Ontario,GB+DR+MM,5972100003,B,0.024265,1243054.581,1208113.317,427278.5665,422048.8866,104.8313582,104.8313582,12821.84777,12511.67664,3.144940746,3.090903963,3.231399598,3.198977529,2.950408329,2.863949477,0.324220695,0.335028052
12/01/2021,Ontario,GB+DR+MM,5700000060,G,0.00633,1088774.541,792870.4234,309522.703,229405.671,73.68589119,65.49856995,15049.31986,12448.82195,3.602421347,3.541016438,3.602421347,3.592187196,2.261747494,3.080479618,0,0.112575667
12/01/2021,Ontario,GB+DR+MM,5835300200,F,0.02954,855051.524,759321.2601,166989.2193,149083.2597,57.2116004,55.9402315,19122.65959,17449.53812,6.509408757,6.47126769,6.71282778,6.789109914,5.784728485,5.657591595,0.279701158,0.343269602
12/01/2021,Ontario,GB+DR+MM,14973377000,E,0.02743,716437.8216,565889.7995,123158.6707,100225.232,76.73021714,73.39412074,10337.4507,8603.792609,6.472027011,6.282981548,6.672192795,6.460906689,5.993853194,5.615762269,0.322489318,0.244647069
12/01/2021,Ontario,GB+DR+MM,5856201170,AO MANUF.,0.01688,620558.5548,721375.6028,153451.4001,180734.271,68.02913217,70.15504255,9704.780886,10912.29798,4.294338968,4.241191209,4.421893591,4.400634487,3.624677199,3.529011231,0.159443279,0.201961486
12/01/2021,Ontario,GB+DR+MM,5620078068,A,0.020045,606204.8492,586473.1612,161386.2968,151335.8954,97.97489445,95.69640853,7088.369689,6998.369495,4.283553525,4.42026268,4.898744722,4.887352293,3.930388207,4.169629229,0.729115494,0.751900353
12/01/2021,Ontario,GB+DR+MM,65527300064,D,0.015825,551456.8191,354630.8976,95602.39452,61161.46301,88.55752951,55.63229418,7099.361949,7299.184067,6.550986478,6.585047066,6.993774126,6.800764125,5.72217883,5.744885889,0.39737353,0.227070588
12/01/2021,Ontario,GB+DR+MM,5700000677,G,0.00633,483062.1875,497120.8415,83578.22208,86605.48411,81.87321244,82.89662759,6010.517208,6110.811893,5.915339598,5.874402992,5.997212811,5.905105447,5.158012383,5.372929566,0.102341516,0.051170758
12/01/2021,Ontario,GB+DR+MM,62287170111,G,0.00633,478820.1317,491405.0679,93313.97046,93999.65861,76.75613666,74.70930635,6422.953516,6755.563441,5.250119747,5.352461263,5.424100324,5.362695415,4.369982714,4.850987837,0.173980576,0.030702455
12/01/2021,Ontario,GB+DR+MM,65527300063,D,0.015825,517014.7522,344850.9674,89662.22793,59693.45166,88.55752951,54.49694124,6607.754125,7112.986185,6.550986478,6.562340007,6.971067067,6.789410596,5.699471771,5.744885889,0.374666471,0.249777647
12/01/2021,Ontario,GB+DR+MM,6310062190,AO MANUF.,0.01688,468400.7712,450580.3274,81143.87331,79327.28289,56.33662508,55.27366989,8883.116524,8623.755458,6.133251447,6.03758548,6.175769655,6.122621895,3.41208616,3.901045548,0.010629552,0.042518208
12/01/2021,Ontario,GB+DR+MM,5700000925,G,0.00633,413788.2391,434967.8157,63931.72135,67296.71038,29.67903951,28.65562435,14402.52148,15475.06057,6.621496056,6.611261904,6.631730207,6.631730207,4.267641198,4.87145614,0,0.010234152
12/01/2021,Ontario,GB+DR+MM,5700000913,G,0.00633,410283.0422,338965.3336,141540.3628,115133.1816,36.8429456,29.67903951,11426.43021,11523.65465,2.967903951,3.008840557,2.978138102,3.008840557,2.558537889,2.967903951,0.040936606,0.010234152
12/01/2021,Ontario,GB+DR+MM,5620081879,A,0.020045,418259.3814,449046.2831,57005.43917,61866.58887,52.4051761,56.96214793,9021.66499,9000.019374,8.362043317,8.27090388,8.475967613,8.384828176,6.151911977,5.50254349,0.056962148,0.045569718
12/01/2021,Ontario,GB+DR+MM,5527083945,C,0.013715,367143.4713,304561.8724,192351.1266,159058.9124,50.91039166,48.78912534,7697.014839,6661.836875,2.025809335,2.025809335,2.153085314,2.131872651,1.813682703,1.79247004,0.403040601,0.307583616
12/01/2021,Ontario,GB+DR+MM,69567600801,AO MANUF.,0.01688,344500.5883,68819.97083,116086.3993,24024.91321,44.64411799,8.503641521,8171.999502,8455.808538,3.156976915,3.040051844,3.188865571,3.178236019,2.104651277,2.242835451,0.031888656,0.159443279
12/01/2021,Ontario,GB+DR+MM,5620093161,A,0.020045,345172.3886,458478.0755,90634.75206,121284.9446,50.12669018,53.54441906,7769.636978,9696.096821,4.340515673,4.306338384,4.488617257,4.522794546,3.713932045,3.770894193,0.216456162,0.330380458
12/01/2021,Ontario,GB+DR+MM,5527083951,C,0.013715,310528.9945,297512.9044,91858.25605,90125.18146,66.81988905,64.69862273,4937.247358,4850.275439,3.584940079,3.500089426,3.691003395,3.627365406,3.139474152,3.107655157,0.2015203,0.254551958
12/01/2021,Ontario,GB+DR+MM,5527083949,C,0.013715,293751.8992,288135.8467,98146.75005,94678.47962,65.75925589,65.75925589,4704.968696,4676.3316,3.171293147,3.224324805,3.277356463,3.287962795,2.874315862,2.916741189,0.275764621,0.180307637
12/01/2021,Ontario,GB+DR+MM,5620083923,A,0.020045,299013.6816,306203.444,74793.57872,76717.76008,53.54441906,59.24063385,6374.064354,5924.063385,4.556971835,4.545579405,5.001276589,5.012669018,4.272161095,4.283553525,0.694938205,0.729115494
12/01/2021,Ontario,GB+DR+MM,11210000155,B,0.024265,255371.35,258908.5978,41013.91798,43388.2942,32.42206955,33.5028052,8381.104978,8439.464703,6.732983109,6.45199184,6.959937596,6.841056674,6.008890223,5.609018031,0.259376556,0.345835408
12/01/2021,Ontario,GB+DR+MM,5527083911,C,0.013715,235935.7251,279843.8166,179385.9469,210083.8524,68.94115537,75.30495433,3602.970843,3952.979786,1.400035771,1.410642102,1.548524413,1.537918081,1.166696475,1.156090144,0.424253264,0.339402611
12/01/2021,Ontario,GB+DR+MM,6810000313,AO MANUF.,0.01688,225659.0091,312786.2572,62584.67569,86708.44373,70.15504255,71.21799774,3442.911861,4686.569434,3.837268237,3.837268237,4.177413897,4.124266138,3.316420193,3.327049745,0.425182076,0.382663868
