Period,Region,Channel,SKU ID,Manufacturer,%,Curr $ Vol,YAGO $ Vol,Curr Vol,YAGO Vol,Curr Avg AC Dist,YAGO Avg AC Dist,Curr $SPPD,YAGO $SPPD,Curr Avg Price/Unit,YAGO Avg Price/Unit,Curr Avg Regular Unit Price,YAGO Avg Regular Unit Price,Curr Avg TPR Unit Price,YAGO Avg TPR Unit Price,Curr % Vold Sold (Any TPR),YAGO % Vol Sold (Any TPR)
05/01/2021,Maritimes,GB+DR+MM,6022940860,AO MANUF.,-0.008,528922.5155,474908.3503,166589.7021,148870.5311,81.72009541,84.53802974,6046.347749,5302.413087,2.987010384,2.996403498,3.005796613,2.996403498,2.789754981,3.043369071,0.08453803,0.046965572
05/01/2021,Maritimes,GB+DR+MM,5677925176,AO MANUF.,-0.008,315656.5492,272291.3579,70343.15523,61768.18108,66.69111235,64.81248947,4435.428627,3946.047366,4.217508372,4.142363457,4.367798203,4.217508372,3.738459537,3.776031995,0.225434746,0.159682945
05/01/2021,Maritimes,GB+DR+MM,4150080502,A,0.005,304727.236,293442.4286,72077.9516,68308.79636,94.57368077,94.57368077,3158.366881,3043.105207,4.167152809,4.236112784,4.630169788,4.620318362,3.822352931,3.920867182,0.56153123,0.551679804
05/01/2021,Maritimes,GB+DR+MM,5700000940,G,0.005,288356.4778,300065.3032,60731.94139,61583.92696,91.79642551,91.79642551,2991.989744,3110.560127,4.542010637,4.656756169,4.867122977,4.771501701,3.996969361,4.025655744,0.363360851,0.143431915
05/01/2021,Maritimes,GB+DR+MM,5700000912,G,0.005,277030.1376,189131.2354,64194.38781,42260.77939,86.05914891,84.14672338,3069.442978,2143.829021,4.130839148,4.28383319,4.57069702,4.398578722,3.767478297,4.006531488,0.525917021,0.28686383
05/01/2021,Maritimes,GB+DR+MM,2100002685,AO MANUF.,-0.008,230158.105,224940.3385,50856.84442,49764.86415,53.17469123,52.22514317,4118.189926,4088.753936,4.301452701,4.29195722,4.310948182,4.320443662,2.858139653,2.364374663,0.009495481,0.009495481
05/01/2021,Maritimes,GB+DR+MM,5677925177,AO MANUF.,-0.008,217644.9607,197930.444,48633.95242,45066.50036,65.51881598,65.51881598,3156.297744,2875.231518,4.253975298,4.168515973,4.415398468,4.263470779,3.79819223,3.750714828,0.256377976,0.180414131
05/01/2021,Maritimes,GB+DR+MM,77034303816,AO MANUF.,-0.008,180624.9306,182340.764,52079.86232,55740.37008,66.46836403,66.46836403,2562.830208,2588.468005,3.29493176,3.105022148,3.29493176,3.161995032,2.430843028,2.858139653,0,0.180414131
05/01/2021,Maritimes,GB+DR+MM,5700000060,G,0.005,170437.2758,109800.9557,48484.76829,31907.86378,63.11004254,51.63548935,2598.986297,2038.645617,3.365868935,3.289371914,3.375431063,3.34674468,2.151478723,2.170602978,0.009562128,0.047810638
05/01/2021,Maritimes,GB+DR+MM,5700000913,G,0.005,169468.6323,152257.7587,58116.69947,51621.14616,83.19051062,86.05914891,1945.892978,1701.10251,2.792141276,2.820827659,2.830389787,2.820827659,2.620022978,1.855052765,0.191242553,0
