Period,Region,Channel,SKU ID,Manufacturer,%,Curr $ Vol,YAGO $ Vol,Curr Vol,YAGO Vol,Curr Avg AC Dist,YAGO Avg AC Dist,Curr $SPPD,YAGO $SPPD,Curr Avg Price/Unit,YAGO Avg Price/Unit,Curr Avg Regular Unit Price,YAGO Avg Regular Unit Price,Curr Avg TPR Unit Price,YAGO Avg TPR Unit Price,Curr % Vold Sold (Any TPR),YAGO % Vol Sold (Any TPR)
09/01/2021,Maritimes,WC+GM+TRU,6022940860,AO MANUF.,-0.009,401719.9182,363964.9594,127672.6638,114092.8702,62.6294551,64.78909149,4633.859799,4063.715794,2.289214566,2.296413354,2.303612142,2.296413354,2.138040019,2.332407294,0.064789091,0.03599394
09/01/2021,Maritimes,WC+GM+TRU,5677925176,AO MANUF.,-0.009,241915.9887,208681.3444,53910.28315,47338.50963,51.1113944,49.67163681,3399.267667,3024.210815,3.232255786,3.174665483,3.347436393,3.232255786,2.865117601,2.893912753,0.172770911,0.122379395
09/01/2021,Maritimes,WC+GM+TRU,4150080502,A,0.003,234037.6485,225370.6523,55357.5536,52462.75417,72.63480004,72.63480004,2425.699676,2337.176014,3.200470877,3.253433752,3.556078752,3.548512627,2.935656502,3.011317752,0.431269125,0.423703
09/01/2021,Maritimes,WC+GM+TRU,5700000940,G,0.003,215744.1988,224504.5747,45438.77125,46076.21469,68.68077464,68.68077464,2238.563998,2327.276666,3.398267495,3.484118464,3.641511905,3.569969432,2.990475396,3.011938138,0.2718614,0.10731371
09/01/2021,Maritimes,WC+GM+TRU,5700000912,G,0.003,207269.9928,141505.2894,48029.32422,31618.91163,64.38822623,62.95737675,2296.513402,1603.982258,3.090634859,3.205102817,3.419730237,3.290953785,2.818773459,2.997629643,0.393483605,0.214627421
09/01/2021,Maritimes,WC+GM+TRU,2100002685,AO MANUF.,-0.009,176390.8453,172392.0017,38976.1715,38139.28887,40.75254587,40.02482184,3156.139133,3133.579688,3.296589871,3.289312631,3.303867112,3.311144352,2.190449341,1.812032843,0.00727724,0.00727724
09/01/2021,Maritimes,WC+GM+TRU,5677925177,AO MANUF.,-0.009,166800.898,151691.8916,37272.56954,34538.51035,50.2129583,50.2129583,2418.954687,2203.548373,3.26020367,3.194708507,3.383916755,3.26748091,2.910896134,2.874509932,0.196485489,0.138267566
09/01/2021,Maritimes,WC+GM+TRU,77034303816,AO MANUF.,-0.009,138429.1211,139744.1184,39913.48006,42718.85621,50.94068234,50.94068234,1964.127166,1983.775715,2.525202396,2.379657589,2.525202396,2.423321031,1.862973526,2.190449341,0,0.138267566
09/01/2021,Maritimes,WC+GM+TRU,5700000060,G,0.003,127518.7358,82151.50699,36275.61123,23873.00801,47.21803257,38.63293574,1944.524432,1525.285537,2.51829507,2.461061091,2.525449318,2.503986575,1.609705656,1.62401415,0.007154247,0.035771237
09/01/2021,Maritimes,WC+GM+TRU,5700000913,G,0.003,126794.0105,113917.0807,43482.0846,38622.20436,62.24195202,64.38822623,1455.889337,1272.740605,2.089040229,2.110502971,2.117657218,2.110502971,1.960263776,1.387923988,0.143084947,0
