Period,Region,Channel,SKU ID,Manufacturer,%,Curr $ Vol,YAGO $ Vol,Curr Vol,YAGO Vol,Curr Avg AC Dist,YAGO Avg AC Dist,Curr $SPPD,YAGO $SPPD,Curr Avg Price/Unit,YAGO Avg Price/Unit,Curr Avg Regular Unit Price,YAGO Avg Regular Unit Price,Curr Avg TPR Unit Price,YAGO Avg TPR Unit Price,Curr % Vold Sold (Any TPR),YAGO % Vol Sold (Any TPR)
01/01/2021,West,WC+GM+TRU,4150080502,A,0.017935,1752935.374,1641284.497,420723.5292,388116.3227,68.405232,68.405232,18303.38744,17064.96772,2.971352265,3.014105535,3.14949089,3.284876245,2.828841365,2.82171582,0.406156065,0.420407155
01/01/2021,West,WC+GM+TRU,5700000912,G,-0.00633,1706574.368,1584834.491,352037.9044,324973.3146,66.774624,66.774624,17812.82652,16492.63656,3.37350965,3.39437672,3.55435759,3.49871207,2.99790239,3.08137067,0.22953777,0.17389225
01/01/2021,West,WC+GM+TRU,5700000940,G,-0.00633,1481021.513,1675999.937,307721.8123,344326.8265,66.774624,66.774624,15424.93814,17430.26357,3.34568689,3.38742103,3.48480069,3.46393362,3.08832636,3.15788326,0.24344915,0.18084794
01/01/2021,West,WC+GM+TRU,67070045037,AO MANUF.,-0.009495,1240598.697,1265613.505,190901.0192,209088.3748,29.120847,24.960726,29233.17027,35133.60855,4.50679775,4.194788675,4.735604405,4.56226603,4.10465272,3.86891253,0.24960726,0.36054382
01/01/2021,West,WC+GM+TRU,5620080506,A,0.017935,1066027.135,1048363.622,145901.2343,140199.3732,63.4173505,64.129905,11996.56756,11650.26608,5.208773395,5.32990766,5.42966529,5.451041925,4.766989605,4.9878815,0.24226853,0.192389715
01/01/2021,West,WC+GM+TRU,5972100003,B,-0.00844,890844.177,891924.1841,275733.5997,277699.9624,66.632832,67.326924,9237.670428,9231.4236,2.24191716,2.22803532,2.33909004,2.30438544,2.05451232,2.082276,0.2429322,0.23599128
01/01/2021,West,WC+GM+TRU,5620078067,A,0.017935,843866.8935,744841.7695,208442.8553,178988.7025,66.980123,66.980123,8965.360719,7915.767941,2.885845725,2.96422672,2.942850085,3.156616435,2.828841365,2.80746473,0.37052834,0.391904975
01/01/2021,West,WC+GM+TRU,5900000624,AO MANUF.,-0.009495,788629.2845,796958.5401,208820.7404,227476.1096,48.534745,50.6148055,11196.27232,10930.02457,2.62087623,2.42673725,2.67634451,2.503006135,2.392069575,2.27419948,0.145604235,0.22187312
01/01/2021,West,WC+GM+TRU,5700000913,G,-0.00633,784008.5116,781186.5882,265658.6682,262080.6612,58.427796,58.427796,9387.399224,9331.753704,2.05192855,2.07279562,2.06583993,2.07975131,1.98237165,2.01019441,0.10433535,0.06260121
01/01/2021,West,WC+GM+TRU,5700000060,G,-0.00633,649577.2822,463812.3649,181167.9017,131941.0925,45.211985,40.343002,10024.54043,8043.559916,2.49709271,2.44840288,2.52491547,2.4344915,1.58589732,2.49013702,0.02086707,0.10433535
01/01/2021,West,WC+GM+TRU,14973377000,E,0.017935,623009.9136,537413.5918,105996.7572,83772.18235,59.1420235,58.429469,7523.150411,6529.849438,4.18982046,4.57459989,4.496218895,4.595976525,3.83354321,4.44634008,0.32777507,0.12825981
01/01/2021,West,WC+GM+TRU,69033500001,AO MANUF.,-0.009495,579897.9867,551005.253,82314.92752,80286.17518,14.5604235,9.706949,27383.30313,40242.23714,4.88120864,4.75640501,4.88120864,4.707870265,4.88120864,5.026812875,0.04160121,0.104003025
01/01/2021,West,WC+GM+TRU,5835300200,F,0.026375,546543.0453,513000.905,97999.72193,92902.94895,36.6415875,37.36005,10651.92503,9822.100838,4.00902075,3.965913,4.12397475,4.145528625,3.736005,3.6497895,0.21553875,0.2586465
01/01/2021,West,WC+GM+TRU,2100002685,AO MANUF.,-0.009495,460727.8539,536286.0516,108378.7789,125809.6859,27.0407865,33.280968,11862.58503,11140.80404,2.946752375,2.95368591,2.98142005,2.974486515,2.295000085,2.821948745,0.034667675,0.076268885
