Period,Region,Channel,SKU ID,Manufacturer,%,Curr $ Vol,YAGO $ Vol,Curr Vol,YAGO Vol,Curr Avg AC Dist,YAGO Avg AC Dist,Curr $SPPD,YAGO $SPPD,Curr Avg Price/Unit,YAGO Avg Price/Unit,Curr Avg Regular Unit Price,YAGO Avg Regular Unit Price,Curr Avg TPR Unit Price,YAGO Avg TPR Unit Price,Curr % Vold Sold (Any TPR),YAGO % Vol Sold (Any TPR)
03/01/2021,Ontario,WC+GM+TRU,5700000912,G,0.013715,1912238.798,1712318.156,463294.0144,404158.4721,57.41257315,57.41257315,19726.24987,17657.02971,2.444473475,2.509580517,2.521418161,2.562849915,2.237314706,2.290584104,0.159808193,0.118376439
03/01/2021,Ontario,WC+GM+TRU,4150080502,A,-0.00211,1897979.709,1804677.737,488869.7885,453951.6751,58.2008558,58.80086463,19472.68633,18500.67204,2.328034232,2.388035114,2.616038467,2.676039349,2.124031232,2.244032997,0.348005117,0.402005911
03/01/2021,Ontario,WC+GM+TRU,5700000940,G,0.013715,1470837.323,1538426.126,334014.5129,342619.8882,57.41257315,57.41257315,15187.1053,15901.50712,2.604281669,2.657551066,2.722658108,2.752252218,2.290584104,2.332015858,0.159808193,0.130214083
03/01/2021,Ontario,WC+GM+TRU,5620078067,A,-0.00211,1042506.329,892711.7267,264938.0957,226103.1247,55.20081169,54.60080287,11320.36646,9829.944543,2.358034673,2.37003485,2.646038908,2.616038467,2.142031497,2.232032821,0.342005029,0.384005647
03/01/2021,Ontario,WC+GM+TRU,5620080506,A,-0.00211,783753.7246,772303.7562,107530.5812,105671.7538,50.40074111,51.00074993,9357.737599,9085.933603,4.374064318,4.386064494,4.446065376,4.422065023,3.618053201,3.234047554,0.054000794,0.018000265
03/01/2021,Ontario,WC+GM+TRU,5972100003,B,0.00422,672262.4231,653365.6671,231078.6097,228250.321,56.69435915,56.69435915,6934.246155,6766.500989,1.700830775,1.671606878,1.747589009,1.730054671,1.595624747,1.548866513,0.175343379,0.181188158
03/01/2021,Ontario,WC+GM+TRU,5700000060,G,0.013715,629682.162,458548.8948,179009.4437,132674.5377,42.61551821,37.88046063,8703.627713,7199.655049,2.083425335,2.047912403,2.083425335,2.077506513,1.308059656,1.781565414,0,0.065107042
03/01/2021,Ontario,WC+GM+TRU,5835300200,F,0.024265,417632.2416,370874.7731,81562.43221,72816.63641,27.94382356,27.3228497,9340.067782,8522.866186,3.179386147,3.160756932,3.278741965,3.316000396,2.825431049,2.763333663,0.136614249,0.167662941
03/01/2021,Ontario,WC+GM+TRU,14973377000,E,-0.005275,387351.2629,305955.5511,66587.30904,54188.05238,41.48517236,39.68146921,5589.074815,4651.750413,3.499184103,3.396974258,3.607406292,3.493171759,3.240653319,3.036233629,0.174357971,0.132271564
03/01/2021,Ontario,WC+GM+TRU,5856201170,AO MANUF.,0.01477,344439.0264,400397.204,85172.7052,100315.9748,37.75935062,38.93933032,5386.607361,6056.835835,2.383559008,2.354059515,2.45435779,2.442557993,2.0118654,1.958766313,0.088498478,0.112098072
03/01/2021,Ontario,WC+GM+TRU,5620078068,A,-0.00211,319271.8947,308879.7419,84997.84984,79704.572,51.60075875,50.40074111,3733.254895,3685.854198,2.256033173,2.328034232,2.580037938,2.574037849,2.070030438,2.196032291,0.384005647,0.396005823
03/01/2021,Ontario,WC+GM+TRU,65527300064,D,0.003165,297266.148,191165.9395,51535.05148,32969.45815,47.73747421,29.98892611,3826.954182,3934.669509,3.531349054,3.549709621,3.770036425,3.665993212,3.084575257,3.096815635,0.214206615,0.12240378
03/01/2021,Ontario,WC+GM+TRU,5700000677,G,0.013715,279374.316,287505.0017,48336.65153,50087.43907,47.35057579,47.94245799,3476.124145,3534.128601,3.421079101,3.397403813,3.468429677,3.415160279,2.983086275,3.107381536,0.05918822,0.02959411
03/01/2021,Ontario,WC+GM+TRU,62287170111,G,0.013715,276920.9643,284199.3397,53967.22688,54363.78795,44.3911648,43.20740041,3714.652671,3907.014385,3.036355673,3.095543892,3.136975646,3.101462714,2.527336983,2.805521616,0.100619974,0.017756466
03/01/2021,Ontario,WC+GM+TRU,65527300063,D,0.003165,278699.9427,185894.0087,48332.9686,32178.11771,47.73747421,29.37690721,3561.949999,3834.298409,3.531349054,3.537469243,3.757796047,3.659873023,3.072334879,3.096815635,0.201966237,0.134644158
03/01/2021,Ontario,WC+GM+TRU,6310062190,AO MANUF.,0.01477,259984.3388,250093.1589,45038.64543,44030.35277,31.26946223,30.67947238,4930.545205,4786.587681,3.404241454,3.351142367,3.427841048,3.398341555,1.893867429,2.165262762,0.005899899,0.023599594
03/01/2021,Ontario,WC+GM+TRU,5700000925,G,0.013715,239310.4019,251559.404,36974.28899,38920.39765,17.16458372,16.57270153,8329.558164,8949.850707,3.829477817,3.823558995,3.835396639,3.835396639,2.468148763,2.81735926,0,0.005918822
03/01/2021,Ontario,WC+GM+TRU,5700000913,G,0.013715,237283.2054,196037.3026,81858.49166,66586.15532,21.30775911,17.16458372,6608.364734,6664.593543,1.716458372,1.74013366,1.722377194,1.74013366,1.479705493,1.716458372,0.023675288,0.005918822
03/01/2021,Ontario,WC+GM+TRU,5620081879,A,-0.00211,220286.0392,236500.6776,30023.24147,32583.47912,27.60040585,30.00044114,4751.469867,4740.0697,4.404064759,4.356064053,4.464065641,4.416064935,3.240047643,2.898042614,0.030000441,0.024000353
03/01/2021,Ontario,WC+GM+TRU,5527083945,C,0.005275,201465.0376,167124.2276,105550.0914,87281.437,27.93639209,26.77237575,4223.633279,3655.593307,1.111635602,1.111635602,1.181476582,1.169836419,0.995233968,0.983593805,0.221163104,0.168782369
03/01/2021,Ontario,WC+GM+TRU,69567600801,AO MANUF.,0.01477,191213.9415,38198.30307,64433.38188,13334.95067,24.77957384,4.719918827,4535.841993,4693.369284,1.752269865,1.687370981,1.76996956,1.764069662,1.16817991,1.244878591,0.017699696,0.088498478
03/01/2021,Ontario,WC+GM+TRU,5620093161,A,-0.00211,181793.0731,241468.1506,47734.90191,63877.53928,26.4003882,28.20041467,4092.060171,5106.67509,2.286033615,2.26803335,2.364034762,2.382035026,1.956028762,1.986029203,0.114001676,0.174002559
03/01/2021,Ontario,WC+GM+TRU,5527083951,C,0.005275,170398.6056,163256.2013,50405.98145,49454.98011,36.66651462,35.50249828,2709.248025,2661.523355,1.96718761,1.920626956,2.025388427,1.990467936,1.722744179,1.705283934,0.110581552,0.13968196
03/01/2021,Ontario,WC+GM+TRU,5527083949,C,0.005275,161192.4004,158110.6671,53856.70788,51953.54117,36.08450645,36.08450645,2581.788236,2566.074015,1.740204424,1.769304832,1.798405241,1.804225322,1.577242137,1.600522463,0.151322124,0.098941389
03/01/2021,Ontario,WC+GM+TRU,5620083923,A,-0.00211,157482.5157,161269.1714,39391.77923,40405.19413,28.20041467,31.20045878,3357.049363,3120.045878,2.400035291,2.394035203,2.634038732,2.64003882,2.250033085,2.256033173,0.366005382,0.384005647
03/01/2021,Ontario,WC+GM+TRU,11210000155,B,0.00422,138108.6279,140021.6241,22180.93742,23465.03543,17.53433788,18.11881581,4532.626343,4564.188151,3.6412975,3.489333239,3.764037866,3.699745293,3.249697288,3.033440454,0.140274703,0.187032937
03/01/2021,Ontario,WC+GM+TRU,5527083911,C,0.005275,129466.5531,153560.5272,98435.62355,115280.686,37.83053096,41.32257997,1977.081749,2169.144444,0.768250782,0.774070864,0.849731926,0.843911844,0.640208985,0.634388904,0.232803267,0.186242614
03/01/2021,Ontario,WC+GM+TRU,6810000313,AO MANUF.,0.01477,125251.3059,173611.0042,34737.42259,48127.24231,38.93933032,39.52932018,1910.977135,2601.265264,2.129863371,2.129863371,2.318660124,2.289160631,1.840768343,1.846668241,0.235995941,0.212396347
03/01/2021,Ontario,WC+GM+TRU,5620094201,A,-0.00211,126550.2608,146903.7601,33565.09355,37976.95843,30.00044114,35.40052054,2511.636932,2509.836905,2.262033262,2.322034144,2.478036438,2.532037232,2.124031232,2.208032468,0.366005382,0.396005823
